  Measurement Number     Measurement type
                   2               OnLine

      Measurement ID                     
       739561.825443                     

          Force Mode                Value         MeasureRange
             Voltage                    0         1.000000e-03

    Supply Complince     Integrating time     Refresh interval
        1.000000e-02                    0                    0

        Time      Voltage      Current  Temperature
9.5265e+01   2.0010e+00   1.3000e-03             NA
9.5430e+01   2.0010e+00   1.3000e-03             NA
9.5462e+01   2.0010e+00   1.3000e-03             NA
9.5741e+01   2.0010e+00   1.3000e-03             NA
9.5911e+01   2.0010e+00   1.3000e-03             NA
9.6076e+01   2.0010e+00   1.3000e-03             NA
9.6248e+01   2.0010e+00   1.3000e-03             NA
9.6416e+01   2.0010e+00   1.3000e-03             NA
9.6592e+01   2.0010e+00   1.3000e-03             NA
9.6645e+01   2.0010e+00   1.3000e-03             NA
9.6912e+01   2.0010e+00   1.3000e-03             NA
9.7074e+01   2.0010e+00   1.3000e-03             NA
9.7244e+01   2.0010e+00   1.3000e-03             NA
9.7408e+01   2.0010e+00   1.3000e-03             NA
9.7579e+01   2.0010e+00   1.3000e-03             NA
9.7645e+01   2.0010e+00   1.3000e-03             NA
9.7889e+01   2.0010e+00   1.3000e-03             NA
9.8053e+01   2.0010e+00   1.3000e-03             NA
9.8212e+01   2.0010e+00   1.3000e-03             NA
9.8377e+01   2.0010e+00   1.3000e-03             NA
9.8538e+01   2.0010e+00   1.3000e-03             NA
9.8695e+01   2.0010e+00   1.3000e-03             NA
9.8865e+01   2.0010e+00   1.3000e-03             NA
9.9038e+01   2.0010e+00   1.3000e-03             NA
9.9196e+01   2.0010e+00   1.3000e-03             NA
9.9244e+01   2.0010e+00   1.3000e-03             NA
9.9507e+01   2.0010e+00   1.3000e-03             NA
9.9707e+01   1.0000e+00   6.5450e-04             NA
9.9884e+01   1.0000e+00   6.5450e-04             NA
1.0005e+02   1.0000e+00   6.5450e-04             NA
1.0014e+02   1.0000e+00   6.5450e-04             NA
1.0037e+02   1.0000e+00   6.5450e-04             NA
1.0054e+02   1.0000e+00   6.5450e-04             NA
1.0070e+02   1.0000e+00   6.5450e-04             NA
1.0088e+02   1.0000e+00   6.5450e-04             NA
1.0104e+02   1.0000e+00   6.5450e-04             NA
1.0121e+02   1.0010e+00   6.5450e-04             NA
1.0137e+02   1.0000e+00   6.5450e-04             NA
1.0154e+02   1.0000e+00   6.5450e-04             NA
1.0171e+02   1.0000e+00   6.5450e-04             NA
1.0188e+02   1.0000e+00   6.5450e-04             NA
1.0203e+02   1.0000e+00   6.5450e-04             NA
1.0207e+02   1.0000e+00   6.5450e-04             NA
1.0240e+02   1.0000e+00   6.5450e-04             NA
1.0258e+02   1.0000e+00   6.5450e-04             NA
1.0274e+02   1.0000e+00   6.5450e-04             NA
1.0290e+02   1.0000e+00   6.5450e-04             NA
1.0306e+02   1.0000e+00   6.5450e-04             NA
1.0323e+02   1.0000e+00   6.5450e-04             NA
1.0339e+02   1.0000e+00   6.5450e-04             NA
1.0344e+02   1.0000e+00   6.5450e-04             NA
1.0370e+02   1.0000e+00   6.5450e-04             NA
1.0374e+02   1.0000e+00   6.5450e-04             NA
1.0401e+02   1.0000e+00   6.5450e-04             NA
1.0418e+02   1.0000e+00   6.5450e-04             NA
1.0424e+02   1.0000e+00   6.5450e-04             NA
1.0449e+02   1.0000e+00   6.5450e-04             NA
1.0464e+02   1.0000e+00   6.5450e-04             NA
1.0480e+02   1.0010e+00   6.5450e-04             NA
1.0496e+02   1.0000e+00   6.5450e-04             NA
1.0512e+02   1.0000e+00   6.5450e-04             NA
1.0528e+02   1.0000e+00   6.5450e-04             NA
1.0545e+02   1.0000e+00   6.5450e-04             NA
1.0561e+02   1.0000e+00   6.5450e-04             NA
1.0576e+02   1.0000e+00   6.5450e-04             NA
1.0584e+02   1.0000e+00   6.5450e-04             NA
1.0607e+02   1.0000e+00   6.5450e-04             NA
1.0622e+02   1.0000e+00   6.5450e-04             NA
1.0638e+02   1.0000e+00   6.5450e-04             NA
1.0653e+02   1.0000e+00   6.5450e-04             NA
1.0670e+02   1.0000e+00   6.5450e-04             NA
1.0686e+02   1.0000e+00   6.5450e-04             NA
1.0703e+02   1.0000e+00   6.5450e-04             NA
1.0718e+02   1.0000e+00   6.5450e-04             NA
1.0739e+02   1.0000e+00   6.5450e-04             NA
1.0758e+02   1.0010e+00   6.5450e-04             NA
1.0775e+02   1.0000e+00   6.5450e-04             NA
1.0791e+02   1.0000e+00   6.5450e-04             NA
1.0808e+02   1.0000e+00   6.5450e-04             NA
1.0825e+02   1.0000e+00   6.5450e-04             NA
1.0842e+02   1.0000e+00   6.5450e-04             NA
1.0859e+02   1.0000e+00   6.5450e-04             NA
1.0875e+02   1.0000e+00   6.5450e-04             NA
1.0891e+02   1.0000e+00   6.5450e-04             NA
1.0907e+02   1.0010e+00   6.5450e-04             NA
1.0926e+02   1.0000e+00   6.5450e-04             NA
1.0935e+02   1.0000e+00   6.5450e-04             NA
1.0957e+02   1.0000e+00   6.5450e-04             NA
1.0973e+02   1.0010e+00   6.5450e-04             NA
1.0990e+02   1.0000e+00   6.5450e-04             NA
1.1009e+02   1.0000e+00   6.5450e-04             NA
1.1025e+02   1.0000e+00   6.5450e-04             NA
1.1040e+02   1.0000e+00   6.5450e-04             NA
1.1044e+02   1.0000e+00   6.5450e-04             NA
1.1072e+02   1.0000e+00   6.5450e-04             NA
1.1088e+02   1.0000e+00   6.5450e-04             NA
1.1104e+02   1.0010e+00   6.5450e-04             NA
1.1121e+02   1.0000e+00   6.5450e-04             NA
1.1137e+02   1.0000e+00   6.5450e-04             NA
1.1153e+02   1.0010e+00   6.5450e-04             NA
1.1170e+02   1.0000e+00   6.5450e-04             NA
1.1186e+02   1.0000e+00   6.5450e-04             NA
Finised 

