  Measurement Number     Measurement type
                   1               OnLine

      Measurement ID                     
       739561.828083                     

          Force Mode                Value         MeasureRange
             Voltage                    0         1.000000e-03

    Supply Complince     Integrating time     Refresh interval
        1.000000e-02                    0                    0

        Time      Voltage      Current  Temperature
2.4764e+01   2.0010e+00   1.3525e-03             NA
2.4935e+01   2.0010e+00   1.3515e-03             NA
2.5175e+01   2.0010e+00   1.3515e-03             NA
2.5236e+01   2.0010e+00   1.3515e-03             NA
2.5495e+01   2.0010e+00   1.3520e-03             NA
2.5661e+01   2.0010e+00   1.3520e-03             NA
2.5817e+01   2.0010e+00   1.3540e-03             NA
2.5854e+01   2.0010e+00   1.3540e-03             NA
2.6143e+01   2.0010e+00   1.3530e-03             NA
2.6336e+01   2.0010e+00   1.3545e-03             NA
2.6378e+01   2.0010e+00   1.3545e-03             NA
2.6679e+01   2.0010e+00   1.3555e-03             NA
2.6841e+01   2.0010e+00   1.3545e-03             NA
2.7022e+01   2.0010e+00   1.3575e-03             NA
2.7207e+01   2.0010e+00   1.3575e-03             NA
2.7382e+01   2.0010e+00   1.3580e-03             NA
2.7554e+01   2.0010e+00   1.3585e-03             NA
2.7716e+01   2.0010e+00   1.3595e-03             NA
2.7887e+01   2.0010e+00   1.3590e-03             NA
2.8069e+01   2.0010e+00   1.3590e-03             NA
2.8236e+01   2.0010e+00   1.3580e-03             NA
2.8402e+01   2.0010e+00   1.3585e-03             NA
2.8570e+01   2.0010e+00   1.3580e-03             NA
2.8736e+01   2.0010e+00   1.3590e-03             NA
2.8903e+01   2.0010e+00   1.3585e-03             NA
2.9078e+01   2.0010e+00   1.3585e-03             NA
2.9136e+01   2.0010e+00   1.3580e-03             NA
2.9396e+01   2.0010e+00   1.3585e-03             NA
2.9570e+01   2.0010e+00   1.3590e-03             NA
2.9741e+01   2.0010e+00   1.3575e-03             NA
2.9909e+01   2.0010e+00   1.3575e-03             NA
3.0074e+01   2.0010e+00   1.3570e-03             NA
3.0137e+01   2.0010e+00   1.3570e-03             NA
3.0423e+01   2.0010e+00   1.3560e-03             NA
3.0628e+01   2.0010e+00   1.3565e-03             NA
3.0807e+01   2.0010e+00   1.3580e-03             NA
3.0977e+01   2.0010e+00   1.3590e-03             NA
3.1150e+01   2.0010e+00   1.3590e-03             NA
3.1314e+01   2.0010e+00   1.3575e-03             NA
3.1476e+01   2.0010e+00   1.3600e-03             NA
3.1640e+01   2.0010e+00   1.3600e-03             NA
3.1801e+01   2.0010e+00   1.3595e-03             NA
3.1967e+01   2.0010e+00   1.3585e-03             NA
3.2150e+01   2.0010e+00   1.3580e-03             NA
3.2313e+01   2.0010e+00   1.3580e-03             NA
3.2486e+01   2.0010e+00   1.3575e-03             NA
3.2648e+01   2.0010e+00   1.3580e-03             NA
3.2816e+01   2.0010e+00   1.3575e-03             NA
3.2984e+01   2.0010e+00   1.3580e-03             NA
3.3036e+01   2.0010e+00   1.3585e-03             NA
3.3172e+01   2.0010e+00   1.3605e-03             NA
3.3472e+01   2.0010e+00   1.3590e-03             NA
3.3667e+01   2.0010e+00   1.3595e-03             NA
3.3835e+01   2.0010e+00   1.3600e-03             NA
3.4004e+01   2.0010e+00   1.3605e-03             NA
3.4185e+01   2.0010e+00   1.3610e-03             NA
3.4343e+01   2.0010e+00   1.3605e-03             NA
3.4531e+01   2.0010e+00   1.3615e-03             NA
3.4700e+01   2.0010e+00   1.3610e-03             NA
3.4866e+01   2.0010e+00   1.3605e-03             NA
3.5044e+01   2.0010e+00   1.3615e-03             NA
3.5136e+01   2.0010e+00   1.3610e-03             NA
3.5350e+01   2.0010e+00   1.3615e-03             NA
3.5508e+01   2.0010e+00   1.3615e-03             NA
3.5679e+01   2.0010e+00   1.3610e-03             NA
3.5845e+01   2.0010e+00   1.3620e-03             NA
3.6009e+01   2.0010e+00   1.3615e-03             NA
3.6187e+01   2.0010e+00   1.3620e-03             NA
3.6349e+01   2.0010e+00   1.3620e-03             NA
3.6515e+01   2.0010e+00   1.3625e-03             NA
3.6681e+01   2.0010e+00   1.3620e-03             NA
3.6858e+01   2.0010e+00   1.3635e-03             NA
3.7030e+01   2.0010e+00   1.3640e-03             NA
3.7191e+01   2.0010e+00   1.3640e-03             NA
3.7362e+01   2.0010e+00   1.3640e-03             NA
3.7521e+01   2.0010e+00   1.3635e-03             NA
3.7688e+01   3.0010e+00   2.1025e-03             NA
3.7736e+01   3.0010e+00   2.1010e-03             NA
3.8014e+01   3.0010e+00   2.0910e-03             NA
3.8191e+01   3.0010e+00   2.0760e-03             NA
3.8363e+01   3.0010e+00   2.1040e-03             NA
3.8531e+01   3.0010e+00   2.1085e-03             NA
3.8702e+01   3.0010e+00   2.1090e-03             NA
3.8871e+01   3.0010e+00   2.1120e-03             NA
3.9051e+01   3.0010e+00   2.1130e-03             NA
3.9227e+01   3.0010e+00   2.1135e-03             NA
3.9401e+01   3.0010e+00   2.1135e-03             NA
3.9571e+01   3.0010e+00   2.1135e-03             NA
3.9742e+01   3.0010e+00   2.1135e-03             NA
3.9913e+01   3.0010e+00   2.1130e-03             NA
4.0099e+01   3.0010e+00   2.1130e-03             NA
4.0136e+01   3.0010e+00   2.1130e-03             NA
4.0420e+01   3.0010e+00   2.1135e-03             NA
4.0592e+01   3.0010e+00   2.1145e-03             NA
4.0774e+01   3.0010e+00   2.1150e-03             NA
4.0957e+01   3.0010e+00   2.1150e-03             NA
4.1136e+01   3.0010e+00   2.1150e-03             NA
4.1299e+01   3.0010e+00   2.1155e-03             NA
4.1479e+01   3.0010e+00   2.1160e-03             NA
4.1638e+01   3.0010e+00   2.1155e-03             NA
4.1813e+01   3.0010e+00   2.1155e-03             NA
4.1989e+01   3.0010e+00   2.1150e-03             NA
4.2178e+01   3.0010e+00   2.1160e-03             NA
4.2237e+01   3.0010e+00   2.1160e-03             NA
4.2524e+01   3.0010e+00   2.1155e-03             NA
4.2699e+01   3.0010e+00   2.1160e-03             NA
4.2737e+01   3.0010e+00   2.1165e-03             NA
4.3033e+01   3.0010e+00   2.1150e-03             NA
4.3215e+01   3.0010e+00   2.1150e-03             NA
4.3392e+01   3.0010e+00   2.1150e-03             NA
4.3555e+01   3.0010e+00   2.1150e-03             NA
4.3733e+01   3.0010e+00   2.1140e-03             NA
4.3903e+01   3.0010e+00   2.1145e-03             NA
4.4069e+01   3.0010e+00   2.1135e-03             NA
4.4235e+01   3.0010e+00   2.1135e-03             NA
4.4269e+01   3.0010e+00   2.1125e-03             NA
4.4579e+01   3.0010e+00   2.1125e-03             NA
4.4750e+01   3.0010e+00   2.1120e-03             NA
4.4927e+01   3.0010e+00   2.1120e-03             NA
4.5102e+01   3.0010e+00   2.1110e-03             NA
4.5144e+01   3.0010e+00   2.1110e-03             NA
4.5482e+01   3.0010e+00   2.1115e-03             NA
4.5537e+01   3.0010e+00   2.1115e-03             NA
4.5819e+01   3.0010e+00   2.1110e-03             NA
4.5986e+01   3.0010e+00   2.1110e-03             NA
4.6152e+01   3.0010e+00   2.1095e-03             NA
4.6316e+01   3.0010e+00   2.1080e-03             NA
4.6492e+01   3.0010e+00   2.1075e-03             NA
4.6655e+01   3.0010e+00   2.1075e-03             NA
4.6827e+01   3.0010e+00   2.1065e-03             NA
4.7002e+01   3.0010e+00   2.1055e-03             NA
4.7180e+01   3.0010e+00   2.1050e-03             NA
4.7350e+01   3.0010e+00   2.1030e-03             NA
4.7519e+01   3.0010e+00   2.1025e-03             NA
4.7685e+01   3.0010e+00   2.1010e-03             NA
4.7854e+01   3.0010e+00   2.0985e-03             NA
4.8029e+01   3.0010e+00   2.0970e-03             NA
4.8198e+01   3.0010e+00   2.0975e-03             NA
4.8367e+01   3.0010e+00   2.0960e-03             NA
4.8536e+01   3.0010e+00   2.0930e-03             NA
4.8703e+01   3.0010e+00   2.0905e-03             NA
4.8873e+01   3.0010e+00   2.0855e-03             NA
4.9053e+01   3.0010e+00   2.0770e-03             NA
4.9218e+01   3.0010e+00   2.0525e-03             NA
4.9393e+01   3.0010e+00   2.0525e-03             NA
4.9552e+01   3.0010e+00   2.0910e-03             NA
4.9761e+01   3.0010e+00   2.1080e-03             NA
4.9952e+01   3.0010e+00   2.1075e-03             NA
5.0119e+01   3.0010e+00   2.1105e-03             NA
5.0197e+01   4.0010e+00   2.8205e-03             NA
5.0342e+01   4.0000e+00   2.7845e-03             NA
5.0616e+01   4.0000e+00   2.8035e-03             NA
5.0784e+01   4.0010e+00   2.8200e-03             NA
5.0968e+01   4.0000e+00   2.8155e-03             NA
5.1143e+01   4.0000e+00   2.8080e-03             NA
5.1307e+01   4.0010e+00   2.8150e-03             NA
5.1468e+01   4.0000e+00   2.8130e-03             NA
5.1632e+01   4.0010e+00   2.8090e-03             NA
5.1790e+01   4.0010e+00   2.8105e-03             NA
5.1958e+01   4.0000e+00   2.8050e-03             NA
5.2151e+01   4.0000e+00   2.8080e-03             NA
5.2350e+01   4.0010e+00   2.8335e-03             NA
5.2550e+01   4.0010e+00   2.8305e-03             NA
5.2761e+01   4.0010e+00   2.8285e-03             NA
5.2944e+01   4.0010e+00   2.8285e-03             NA
5.3112e+01   4.0000e+00   2.8255e-03             NA
5.3283e+01   4.0010e+00   2.8225e-03             NA
5.3450e+01   4.0000e+00   2.8180e-03             NA
5.3612e+01   4.0000e+00   2.8130e-03             NA
5.3777e+01   4.0010e+00   2.8075e-03             NA
5.3939e+01   4.0000e+00   2.8030e-03             NA
5.4113e+01   4.0010e+00   2.8050e-03             NA
5.4300e+01   4.0000e+00   2.7955e-03             NA
5.4464e+01   4.0000e+00   2.7825e-03             NA
5.4625e+01   4.0010e+00   2.7960e-03             NA
5.4796e+01   4.0010e+00   2.7890e-03             NA
5.4953e+01   4.0010e+00   2.7965e-03             NA
5.5123e+01   4.0000e+00   2.7645e-03             NA
5.5288e+01   4.0010e+00   2.7815e-03             NA
5.5447e+01   4.0000e+00   2.7625e-03             NA
5.5620e+01   4.0010e+00   2.8160e-03             NA
5.5783e+01   4.0000e+00   2.8230e-03             NA
5.5954e+01   4.0010e+00   2.8235e-03             NA
5.6117e+01   4.0000e+00   2.8230e-03             NA
5.6298e+01   4.0000e+00   2.8230e-03             NA
5.6474e+01   4.0010e+00   2.8225e-03             NA
5.6642e+01   4.0000e+00   2.8240e-03             NA
5.6810e+01   4.0010e+00   2.8235e-03             NA
5.6975e+01   4.0000e+00   2.8215e-03             NA
5.7140e+01   4.0010e+00   2.8235e-03             NA
5.7316e+01   4.0010e+00   2.8225e-03             NA
5.7485e+01   4.0000e+00   2.8195e-03             NA
5.7654e+01   4.0000e+00   2.8190e-03             NA
5.7817e+01   4.0000e+00   2.8200e-03             NA
5.7984e+01   4.0000e+00   2.8190e-03             NA
5.8167e+01   4.0000e+00   2.8180e-03             NA
5.8350e+01   4.0010e+00   2.8150e-03             NA
5.8532e+01   4.0000e+00   2.8130e-03             NA
5.8716e+01   4.0000e+00   2.8100e-03             NA
5.8884e+01   4.0010e+00   2.8100e-03             NA
5.9058e+01   4.0000e+00   2.8090e-03             NA
5.9221e+01   4.0000e+00   2.8030e-03             NA
5.9387e+01   4.0010e+00   2.7985e-03             NA
5.9557e+01   4.0000e+00   2.7925e-03             NA
5.9730e+01   4.0000e+00   2.7860e-03             NA
5.9899e+01   4.0000e+00   2.7630e-03             NA
Finised 

